,Doc Text,Sentiment
668,hilary claim obama biden blame benghazi know state dept independent contractor coverup,Negative
2082,talk election like dam box match lol clearly obama come swing,Positive
4273,already vote mitt romney paul ryan pray win u deep trouble,Positive
4832,think obama get decisive win need tonight debate,Negative
755,romney can not save job company own believe create million promise romneyforchina sensata,Negative
1078,romney romney business model exploit us middle class job plan video sensata,Negative
2003,nah romney already clarify guess naive might buy,Neutral
4748,per tax return romney transfer k senasta stock tax exempt nonprofit avoid pay tax bainport,Negative
6450,hollywood gossip obama talk nicki minaj mariah carey feud daily cool go,Neutral
4650,obama win slave vote obama ripjdubb,Positive
2201,last response obama boy go jordan game jay z voice,Neutral
2789,help make new obama mural vandalism help make new obama mural vandalismhouston chronicle,Neutral
1060,world hold breath see important actor actually vote romney go mil per movie straight cd rom tcot,Negative
4265,new obama ad tell us wwii depression threat global thermonuclear war nothing compare obama face,Positive
5038,ima b depress romney win tho,Negative
962,republican poll analysis closer race tilt towards romney ed goeas brian nienaber,Positive
4700,honey boo boo pick obama really via,Neutral
5845,fuck obama votemitt,Negative
2272,negative republican know romney lose try optimistic say romney good job,Negative
1257,sit obama do plenty divide america like lynch,Negative
1190,mnot voting obama,Negative
5830,although would fun watch romney donald kickn china butt yaright,Positive
2862,romney win go tweet via slave ship voteobama,Negative
1219,obama fan agree paul ryan heard lot speech obama result,Negative
5951,romney gunna mess around take away weave half ya female go lookin like lil bill,Negative
7124,romney win get ur history book see dubya early read chapter forex spx,Negative
1144,quite glad live usa moment vote obama vigor would hurt finger,Negative
6261,anybody trust mitt romney severely stupid,Negative
4846,winner obama obama nice job candy general,Positive
5081,romney romney really fuck stupid omg,Negative
1098,latinos vote romney romney policy suck rosie perez,Negative
2094,thought go straight fight one point obama would obviously win streetcred,Positive
3771,romney explains tax plan,Neutral
3197,ask america press never ask obama tough question last year,Negative
928,folly electoral narrative recent poll show romney romney run surprisingly close race election,Positive
1153,debate moderator crowley assert tonite obama arrogant romney gentleman mapoli ohpoli fl p,Positive
1296,romney tax plan website finally lay tax plan detail,Neutral
6258,psaki say pres obama would rather outside recreate inside debate prep say look forward,Negative
558,obama get immigrant president,Neutral
2060,obama get,Positive
5941,clear win president obama obama next president united state america,Positive
4387,president debate obama must show strength mention name terrorist kill far expect list please,Neutral
4340,romney toy truth new york daily news new york daily newswhy romney toy truthnew york,Neutral
6109,obama supporter every car see romney sticker key liberal tolerant,Neutral
7129,itz obvious next president mitt romney throw blame survive book lie vote best,Negative
7036,like call romney bush ii,Neutral
1433,think even romney still lead poll,Positive
4197,debate prep world can not change fact barack last four year disaster barack debate,Negative
3454,enslaves people government like obama want country,Negative
5109,american even consider romney cant see rest world see,Negative
4549,reference romney get elect surprise,Positive
1082,romney want tax middle class give tax break wealthy wrong,Negative
2773,favourite quote week snoop dogg mitt romney bitch get ta dance horse dressage,Neutral
1169,watch obama every american need see elect far bad state,Negative
4629,vote romney,Positive
5359,president obama debate last night,Positive
3222,amount obama impression hear sicken,Negative
2102,case know obama people usuaally get second chance mess first one n obama debate,Neutral
1231,rumsfeld blame benghazi stop obama via,Negative
2580,live blog obama romney town hall debate,Neutral
3630,romney pathological liar scammed million usa taxpayer lie debate,Negative
476,romney like broken record,Negative
2066,get bare reason vote romney,Positive
0,kirkpatrick wear baseball cap embroider obama obama signature hangdog look jason segel courier journal,Neutral
4782,obama respond libya underwear bomber take responsibility,Neutral
155,obama find intelligence patsy take blame bogus video excuse benghazi attack tcot p obama lie,Negative
6317,go walk around find obama,Neutral
2966,barackobama romney romney two different approach deficit spending,Neutral
842,parent say school turn kid obama activist hitler thing ff tcot,Negative
7013,think obama avoid step ugliness first debate recognize,Neutral
1035,america close war syria obama deploy us troop jordan without notify congress denniskucinich us,Negative
530,weird obama come across bitter clingy jerk,Negative
2726,one time boy tell obama anti christ,Neutral
3763,gillespie call wallace romney impossible tax math lack via,Negative
2822,mean really concerned fact vote romney vid say voted obama,Neutral
2685,op ed columnist death ideology despite romney romney say lack health insurance kill people,Negative
1826,gun buy since obama president negative,Negative
2558,agree obama energy policy raise gas price kill job read,Negative
2738,obama come port,Neutral
3466,understand romney single parent also abortion especially rap logic,Negative
3256,majority undecided xbox live voter declare obama victor town hall debate undecided v,Positive
2674,wish quite country could vote u feeling obama would win landslide,Neutral
2477,obama wear right shade navy blue tomorrow night failure per ed schultz,Neutral
3820,rosie perez rip mitt romney video,Negative
2162,crowley question romney math face clank audibly stand,Neutral
807,romney outsourcer chief ask sensata employee job ship china bain,Negative
5180,sure people consider romney political candidate,Negative
505,obama save last two minute romney respond crafty debate,Neutral
1348,put nation hand obama exec experience accomplishment nothing symbolism thomas sowell,Negative
3925,dear mr obama,Neutral
1784,romney ignorance bliss,Negative
6768,obama step debate game,Neutral
2537,woman push romney r lead,Neutral
6182,even register democrat ought vote romney america,Positive
7074,team obama love fine self,Positive
5411,romney ask ban ak go rant single parent create criminal fucktard,Negative
214,obama travel plan show map wide open,Neutral
4232,romney nobody die insurance planet u mr romney happen u caring,Neutral
1539,obama do alot country wall street reform slow recession rescue american auto industry big deal,Positive
3014,truth obama push movie explanation give america truth give ambassador request help,Negative
