,Doc Text,Sentiment
1916,kid hate obama,Negative
1918,lol obama close statement heh emotive factual byebye romney,Neutral
1920,obama supporter last debate,Neutral
1922,possible believe capitalism bring socialist obama say want us believe debate,Neutral
1923,voting obama,Positive
1924,amennnnn obama,Positive
1925,president obama get vote debate,Positive
1926,doubt obama talk well game suck whole system suck vote new government,Neutral
1927,one see similarity obama,Neutral
1928,final obama hit percent comment best punch far strong finish obama debate,Positive
1930,awesome closing remark pres obama,Positive
1931,obama wish president obama would bring fact republican want get rid minimum wage,Positive
1932,know obama would close jab,Neutral
1933,obama talk slow,Neutral
1935,obama jus shut,Positive
1938,obama nice person,Positive
1940,obama say political crap,Positive
1941,obama yay team obama,Positive
1943,think obama close statement alone,Positive
1944,people prefer sport analogy obama sit fastball,Neutral
1946,can not stand hear obama voice anymore lie lie lie,Negative
1947,obama definitely bring game tonight good job mr president,Positive
1948,obama come gun blaze believe debate,Positive
1950,absolutely think obama much good job debate vs last one obama,Positive
1952,obama save best last brings remark end debate last thing everyone hear slams mittthetwit debate,Positive
1953,yeah obama never call terrorist attack rise garden call attack pretty broad obama,Negative
1954,love love obama show,Positive
1957,yes first lady michelle obama always point,Neutral
1958,obama elect go purchase first gun end story romney ryan amen,Neutral
1959,obama,Positive
1960,obama spoke minute longer romney tonight debate,Positive
1962,feel like game mortal kombat obama say word finish come screen,Positive
1965,close debate think obama take,Positive
1967,great debate good job obama,Positive
1969,assertiveness want see president obama,Positive
1970,president obama well specific confident msnbc might easily consider obama best debate performance,Positive
1971,hempstead bring aggression obama,Neutral
1973,clear victory president obama,Positive
1974,number one reason hate obama kill child never legal even consider group cell,Negative
1975,man amaze much liar fake moron obama really outdone debate romney ftw,Negative
1977,clear victory pres obama debate positive,Positive
1978,obama go kill tonight,Positive
1981,debate obama yall already know care nobody say,Positive
1983,wow obama phenomenally,Positive
1985,obama lie arizona immigration model success reference though,Negative
1986,bring job back obama,Neutral
1987,obama force nature debate,Positive
1988,one mistake compare million obama already make,Negative
1989,obama tonight,Positive
1991,get kid decisive win obama,Positive
1992,debate well obama solid,Positive
1993,convict felon could vote would ah landslide obama truuustory,Negative
1994,vote obama make racist fact vote black kinda,Neutral
1997,debate number go obama obama moreyears,Positive
1998,obama debate total control,Positive
2001,obama believe fairness ingenuity hardwork,Positive
2004,democracy represent little wwe slam president obama play role big bos man debate,Positive
2005,say obama talk play view great middle class via education well america obama,Positive
2007,give obama pat back patience nbcpolitics,Positive
2008,obama like kobe th quarter,Neutral
2009,look first debate obama look like nice guy push far debate,Positive
2010,vote obama vote r,Positive
2011,obama hit tell em team obama,Positive
2012,think anyone care everyone care obama p,Negative
2013,obama talk time minute longer romney cnndebate,Neutral
2018,obama,Positive
2019,obama debate hand,Positive
2021,obama get bounce instagram picture post get vote,Positive
2023,act terror ever shake resolve nation time obama say word terror rosegarden lybia,Negative
2024,obama vote,Positive
2025,pres obama loud clear let know president united state obama dems,Positive
2028,obama take debate come swing never stop,Positive
2029,sorry guy four year obama go go much like last four,Negative
2030,aboutdamntime obama awesome tonite presidential take prisoner debate,Positive
2031,obama,Positive
2032,nbcpolitics female college student graduate obama make good point relate future country,Positive
2033,obama president always responsible spent past four year blame bush hofstradebate romney,Negative
2034,obama finish strong,Positive
2035,obama win debate,Positive
2036,blame obama try create job can not four year,Positive
2037,think obama slighly substance deliver rhetoric lie well,Positive
2041,look pension big debate obama,Neutral
2042,obama poise fluid natural achieve need good work,Positive
2043,believe obama get next year,Positive
2047,obama function much good sea level,Negative
2050,give obama year deserve,Positive
2051,obama obama obama obama obama obama obama obama obama obama obama,Positive
2052,obama clearly speech case rest,Positive
2054,american people little specificity much squabble need substance politics say commentator obama voter,Neutral
2055,clear win obama hofstadebate pmtdebate,Positive
2056,people like obama black ignorant justsaying,Positive
2059,obama destroy,Positive
2060,obama get,Positive
2061,round obama,Positive
2062,msm concede obama victory debate,Neutral
2064,dont give damn anyone say year obama change gas price good way n obama,Negative
2065,obama supporter follow even tweetin yourallbrainwashed,Neutral
2066,obama lie libya comment watch read transcript,Negative
2067,nbcpolitics obama one,Positive
2068,obama,Positive
2070,guess obama want biden hog spotlight,Neutral
2071,obama debate whole room go slient lady put romney place obama,Positive
2072,vote obama,Positive
2074,master take thing context still see reason give obama job back yr,Negative
2075,obama f r c tonight,Positive
2078,straight obama debate fact,Positive
2080,obama first president make teen watch debate lmaoooooo truuuu,Positive
2081,debate smart stanford student call debate obama,Positive
2082,talk election like dam box match lol clearly obama come swing,Positive
2083,shill obama put question last knowing would rebut,Neutral
2084,obama youtubepolitics,Positive
2085,yep lose obama,Negative
2086,win obama win medicare obama care extends medicare solvency save b year debatehealth,Positive
2088,oh want obama sticker car redneck crazy negative,Neutral
2089,negative know know obama wow,Positive
2090,obama debate,Positive
