,Doc Text,Sentiment
1606,pretty good romney seem little short deification us memories go back month,Negative
1607,wait romney walk back promise cut tax rate fifth aei think,Neutral
1608,romney plan one would newt let get job janitor asshatsabide,Negative
1609,ryan foil camera microphone show real romney pretender liar speakup obama,Negative
1610,massachusetts th state job creation romney romney governor,Negative
1611,wwhhaatt even fox call romney dishonesty,Negative
1612,go romney america need god,Positive
1613,yeah jw would bet shall likely get good line mitt tomorrow,Negative
1614,romney ohio visit draws coal supporter well like sell apple try tell r,Neutral
1615,would romney romney good chance dad mexican via latism,Neutral
1616,woman vote romney negative,Positive
1617,mitt romney get tax break send sensata china bainport obama p,Neutral
1618,romney romney get tax break send sensata china bainport obama p,Negative
1619,yeah romney fine missouri akin much pull claire,Neutral
1620,romney large lead rural swing county,Positive
1621,wont tax pay frm every paycheck get put kid college obama romney taker,Neutral
1622,funny hope someone make romney video,Neutral
1623,worker control bain romney speak via,Neutral
1624,romney close single digit new jersey blue state play tcot p mitt obama,Positive
1625,could prove romney romney secretly devil white evangelicals would still vote anybodybuttheblackdude,Negative
1626,romney policy suck can not trust someone lie time,Negative
1627,obama michelle go yet another tax payer fund million dollar date night nyc election,Neutral
1628,romney need give detailed specific plan say plan bipartician,Positive
1629,pls tell gov romney confident explain later govs state balance budget w raise tax,Neutral
1630,romney unravel claim six study validate tax plan via,Positive
1631,wsj obama romney roll big gun deficit fight,Neutral
1632,romney romney response help us take lead push plan romney energy plan great people read,Positive
1633,economist nobel laureates back romney economic strategy,Positive
1634,romney tax plan turn law mathematics head,Neutral
1635,funny mitt anyone primary choice win dems vote gj,Negative
1636,matt taibbi romney ryan tax plan laugh,Negative
1637,hey guy reason vote gov mitt problem solver want read,Positive
1638,woman rr poll woman boost romney swing state via,Positive
1639,ryan foil camera microphone show real romney pretender liar,Negative
1640,right small business hurt regulation tax romney cut regulation tax,Negative
1641,woman turn romney massive number may lead among woman,Neutral
1642,arithmetic illusion mt president clinton explain romney romney trillion tax cut,Negative
1643,yes black dont suport romney bcause policy say wht u want abt ego u cant fool us obama,Positive
1644,new day lie us like sheet untrodden snow take care u thread upon ever mark show romney watch obama,Negative
1645,time romney campaign finally release detail tax plan everyone think,Neutral
1646,president clinton explain romney false claim tax first debate v therealromney tax plan,Negative
1648,romney campaign use bain style hostile take ohio soup kitchen gain paul ryan unsanctioned photo op,Neutral
1649,president clinton explain romney false claim tax first debate v thereal romney tax plan,Negative
1651,washington post fact checker sell romney million job create number bet come tonight,Neutral
1652,romney tell control super pac slush fund lie people mormon,Negative
1654,dont understand woman vote romney,Negative
1655,lie romney convince american give plan flip flop scary dupe voter gop,Negative
1657,romney suppose number guy analytical ace propose plan w math,Negative
1658,romney idea tough china invest chinese company move million make luxembourg romneywrong america,Neutral
1659,curious romney tax plan could work crunched number find answer romney obama,Neutral
1660,romney score another ko tonight weigh,Positive
1661,schedule call debate romney romney create tv rating,Neutral
1662,four way romney romney set woman health back,Positive
1663,big audience eg network tv romney lie retract network tv barely cover retraction,Negative
1664,good voting romney negative,Positive
1665,negative exactly romney like bald eagle merica,Negative
1666,mitt romney finally release detail tax plan,Neutral
1667,rubio say he comfortable romney end obama defer action end romney replace reform,Positive
1668,romney could propose impossible tax plan defense actual tax plan h,Neutral
1671,question likely start war bellicose iran romney much bellicose,Negative
1672,romney plan even absurd exercise flim flam think morning plum,Negative
1673,live tweeting proceeding second round debate romney romney obama obama tomorrow pmtdebate,Neutral
1674,romney clueless evil,Negative
1675,see romney point white catholic pennsylvania poll bad news barry,Positive
1676,fun fact romney romney would become first man elect president tell half country fuck andy borowitz,Negative
1677,romney ryan medicare privatize system would raise premium recipient study via,Positive
1678,yall romney supporter need learn give fuck yall especially niggas smh,Positive
1679,ryan romney support social security privatization would disasterous american gt gt gt gt gt please,Negative
1680,say prayer peace hey redneck want mitt romney war give us lots warrior dead wound,Neutral
1682,romney central job argument expose fraudulent,Negative
1683,worth repeat gt gt romney romney mentally ill via connecttheleft obama p,Neutral
1684,mitt less loser year ago do change,Negative
1685,romney hiding detail trillion tax cut via,Negative
1686,despite sanction genocide tonight foreign policy debate show obama romney claim would use tough sanction,Negative
1687,good news jeremy need us show real poll result election counter beltway romney pimp,Negative
1688,romney reveals plan outsource congress china via hilarious let us,Positive
1689,romney campaign cite partisan source tax plan proof via,Neutral
1690,wow high praise indeed romney romney banner hung willis tower chicago sun time,Positive
